НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000007799;30120;28970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007800;14720;14080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007806;11210;10250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007801;5260;5260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007802;5310;5310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007803;6430;6430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007804;10390;10390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007808;5870;5340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007813;15930;15090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007815;16610;15730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007816;5040;4820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007817;12650;12100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007818;27860;26670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007819;2170;2080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007820;17930;16900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007821;5110;4920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007823;31850;30160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007824;76920;74600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007826;9990;9550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007827;9990;9550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007828;14510;13880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007830;14600;13770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007833;10130;9000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007831;292730;276330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007832;182180;171970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007864;4760;4570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007862;15720;15070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007863;31360;28740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007865;28900;27610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007866;13870;13040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007867;4330;4140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007869;14500;13870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007870;34500;32480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007873;34910;33450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007874;20800;19700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007875;19470;18940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007876;37030;35070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007878;1280;1190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007879;20130;19150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007880;31800;29500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007882;12500;11960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007883;19160;18520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007884;5100;4800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007885;24040;21990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007887;92270;89680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007889;21110;20190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007892;7970;7510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007893;8780;8210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007894;9710;9080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007895;28070;26870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007891;234750;221600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007896;31690;30310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007898;195500;181900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007900;800;700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007903;34020;32410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007906;50700;47860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007907;132230;124820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007908;188100;177570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007909;190800;182850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007910;233180;220120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007911;332400;313790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007912;188330;177780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007913;143550;135510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007914;68130;64310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007915;103350;97560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007916;135750;128150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007917;192000;181250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007918;306900;289710;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007919;319050;301180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007920;186830;176360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007921;142880;134870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007922;110180;104010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007923;144230;136150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007924;45380;42830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007925;107550;101530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007926;134400;126870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007927;16470;15610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007928;202430;191090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007929;260010;258120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007930;68930;65070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007931;141000;133100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007932;16180;14970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007933;87680;82770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007934;105900;99970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007935;138830;131050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007936;199800;188610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007937;217730;205530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007938;13850;13200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007940;14520;13670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007942;25020;23930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007944;20050;19500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007950;23210;22580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007951;4850;4620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007953;40410;38410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007954;57500;55000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007962;640;550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007963;1190;1050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007964;39000;37310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007965;2700;2500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007967;18150;17660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007975;8170;7810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007976;10580;10120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007977;11160;10670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007978;5140;4870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007980;27080;26320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007981;19840;19150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007982;27930;26710;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007983;28500;27250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007984;17080;16340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007985;11760;11250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007968;3970;3610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007970;5140;4670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007971;3440;3120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007990;8540;8100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007991;22890;21890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007992;16390;15680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007993;15500;14950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007994;16930;16170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007995;20310;19580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007997;17640;16930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008000;4070;3900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008002;218500;209000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008003;5700;5700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008004;7320;7320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008006;23870;21110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008007;26650;23580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008008;27230;26450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008009;25890;22650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008010;46920;43260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008046;2030;1930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008039;16880;15200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008040;8360;7320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008041;10290;9430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008042;5790;5070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008043;14230;12810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008044;8360;7320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009747;8240;8240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009748;4500;4230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007648;12140;11130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007650;39600;37950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007652;234300;223650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007653;6890;6640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007655;23000;22000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007657;31460;31170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007658;9460;9120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007661;18150;17650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007671;10430;10000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007676;11490;10970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007678;8490;8000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007679;25200;24150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007681;6600;6330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007673;2700;2500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007683;1960;1670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007684;1730;1470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007685;12390;11640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007686;8580;8350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007687;32260;30100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007689;16480;15600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007690;24420;23330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007691;24860;23750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007692;27150;26410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007693;31470;30070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007696;13970;13590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007698;33190;31810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007699;2940;2730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007700;1440;1310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007702;186730;181630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009737;36950;36950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009738;9030;8780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010476;26090;24530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010477;12990;12520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010478;13300;12760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010480;20020;18480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010481;12000;11630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010483;24080;23070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010484;26560;25450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010485;63000;58500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010486;15910;15480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010487;132250;129950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010488;46200;44280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010489;36940;34780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010490;24470;23450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010491;8890;8520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010496;8240;8240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010497;69000;67320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010498;14800;14390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010499;25160;24940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010500;14570;13940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010501;25500;25070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010502;73040;68090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010503;4850;4850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010504;39400;37690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010506;47610;46780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010507;11810;11570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010508;8540;8370;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010509;13940;13470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010511;12000;11500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010513;11900;11600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010514;10200;8900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010515;5970;5410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010517;17480;16720;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010518;8900;8540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010520;48190;46000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010522;8660;7980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010523;32950;31200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010524;39600;37950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010526;14490;13860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010527;10100;9340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010529;293010;281940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010532;9630;9230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010533;14120;13530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010534;15650;14310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010536;26800;25760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009351;280;280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009352;15800;15150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009296;4380;4030;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009297;4600;4230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009298;6980;6360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009300;28890;27630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009299;6300;5910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009301;148200;148200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009303;4310;4110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009758;12440;11930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009718;8240;7590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009719;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009720;40250;37990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009722;7200;6900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009723;8470;8240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009725;20020;19470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009726;21450;20870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009613;25710;23830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009614;51750;49500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009615;51750;49500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009616;27240;26110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009617;168050;162750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009742;7810;7670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010106;11210;11210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010107;2960;2890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009632;29100;28260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009633;29380;28680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009735;9220;8970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009736;89900;89900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009588;208620;200020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009589;4400;4210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009590;2440;2330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009591;5200;4810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009592;12440;11930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009593;11180;10600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010111;2460;2250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010115;19160;17690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010116;40120;39050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008479;0;1400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008481;2850;2230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008484;3990;3120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008474;7080;6900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008475;22510;21200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008487;19800;19260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008489;20700;19800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008488;39110;35200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008492;24100;22500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008493;3510;2810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008494;22880;22260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008495;25190;24500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008498;12500;11960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008499;23830;22780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008509;61740;56800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008511;131040;123400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008512;3200;3100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009502;21100;20110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009504;3360;3210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009505;39400;38310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009521;60480;55930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009524;51560;47680;0;0;0;0;0;0;0;0;0;0;0;0;20;2022-03-10;
00000009527;9470;9230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009529;9070;8700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009528;4600;4350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009530;8260;7600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009531;30730;29390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009532;30130;28200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009533;165260;152830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009534;31560;30800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009538;1550;1350;0;0;0;0;0;0;0;0;0;0;0;0;500;2022-05-18;
00000009539;5200;4400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009540;4700;4000;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009543;1750;1500;0;0;0;0;0;0;0;0;0;0;0;0;170;2022-05-18;
00000009544;4800;4180;0;0;0;0;0;0;0;0;0;0;0;0;800;2021-12-01;
00000009545;16390;15940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009546;31900;31030;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009277;12300;11870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009760;2740;2650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009762;8630;8250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009763;6330;6050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009765;4030;3850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009438;17970;17000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009439;5300;5000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009440;6200;5930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009873;1730;1580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009874;610;610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009879;920;880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009878;6360;6360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009882;32730;32430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009883;108360;98370;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009884;20710;19910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009885;970;860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009886;16020;15630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009887;26460;24000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009888;6660;6300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009889;125130;118390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009891;17480;16720;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009892;18300;17190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009896;67320;64400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009897;35060;34860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009898;4060;3800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009903;5900;5740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009904;1500;1300;0;0;0;0;0;0;0;0;0;0;0;0;200;2022-05-18;
00000009905;2000;1680;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009906;2980;2790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009907;4000;3680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009909;16650;15930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009910;36930;35950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009911;20120;19220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009912;5950;5250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009915;31520;31230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009918;181300;176360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009919;248600;241820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009920;29480;28590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009924;264180;249700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009925;20120;19220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009926;31020;29640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009929;25550;23590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009935;69270;67380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009936;5160;4940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009937;4410;4220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009938;5250;5020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009939;4950;4650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009940;126500;121000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009941;16880;16360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009942;22490;21690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009943;8510;8500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009944;18270;18000;0;0;0;0;0;0;0;0;0;0;0;0;;;
