НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000003807;1200;900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003370;720;540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003373;670;400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003374;360;280;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003402;640;460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003425;640;330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003433;570;310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003434;460;260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003794;1240;740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003795;1050;630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000003797;750;450;0;0;0;0;0;0;0;0;0;0;0;0;;;
