НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000011142;7150;6350;8;0;8;0;0;0;0;0;0;0;0;0;80;2024-11-11;
00000011143;8900;7900;32;2;32;2;0;0;0;0;0;0;0;0;;;
00000011145;10400;9500;8;2;8;2;0;0;0;0;0;0;0;0;;;
00000011148;7000;6050;43;0;43;0;0;0;0;0;0;0;0;0;;;
00000011149;5950;5200;25;0;25;0;0;0;0;0;0;0;0;0;;;
00000011150;8650;7950;39;2;39;2;0;0;0;0;0;0;0;0;;;
00000011151;9700;8250;44;2;44;2;0;0;0;0;0;0;0;0;;;
00000011154;10920;10470;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000011182;5660;4880;80;2;80;2;0;0;0;0;0;0;0;0;;;
00000011183;5660;4880;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000011184;5660;4880;19;0;19;0;0;0;0;0;0;0;0;0;;;
00000011186;5460;4780;27;0;27;0;0;0;0;0;0;0;0;0;;;
00000011192;8380;7840;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000011194;16030;14300;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000011195;41610;34680;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000011196;34680;29130;19;0;19;0;0;0;0;0;0;0;0;0;;;
00000011197;42580;32760;3;0;3;0;0;0;0;0;0;0;0;0;;;
00000011198;46860;40170;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000011220;5970;5390;24;0;24;0;0;0;0;0;0;0;0;0;;;
00000011223;9560;8640;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000011227;9350;8450;14;0;14;0;0;0;0;0;0;0;0;0;;;
00000011228;17730;16020;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000011229;18250;16490;6;2;6;2;0;0;0;0;0;0;0;0;;;
00000011230;25360;22920;26;0;26;0;0;0;0;0;0;0;0;0;;;
00000011231;31750;28690;24;0;24;0;0;0;0;0;0;0;0;0;;;
00000011233;8020;7250;15;0;15;0;0;0;0;0;0;0;0;0;;;
00000011284;18150;16380;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000011286;13870;12330;12;0;12;0;0;0;0;0;0;0;0;0;;;
00000011331;19140;17010;14;0;14;0;0;0;0;0;0;0;0;0;20;2024-12-23;
00000011333;28200;25070;19;0;19;0;0;0;0;0;0;0;0;0;;;
00000011335;44350;40010;38;0;38;0;0;0;0;0;0;0;0;0;;;
00000011359;73800;65600;48;0;48;0;0;0;0;0;0;0;0;0;;;
00000011360;6120;5440;26;6;26;6;0;0;0;0;0;0;0;0;40;2024-11-29;
00000011363;7600;6760;69;4;69;4;0;0;0;0;0;0;0;0;28;2024-10-15;
00000011364;10240;9100;85;0;85;0;0;0;0;0;0;0;0;0;70;2024-12-23;
00000011365;14090;12520;8;6;8;6;0;0;0;0;0;0;0;0;30;2024-10-16;
00000011367;44750;39780;36;0;36;0;0;0;0;0;0;0;0;0;;;
